"correct","time_1","double_response","time_2"
TRUE,0.4923,FALSE,NA
TRUE,0.3813,FALSE,NA
TRUE,0.4975,FALSE,NA
TRUE,0.457,FALSE,NA
TRUE,0.6177,FALSE,NA
TRUE,0.4637,FALSE,NA
TRUE,0.4723,FALSE,NA
TRUE,0.6486,FALSE,NA
TRUE,0.3805,FALSE,NA
TRUE,0.4163,FALSE,NA
TRUE,0.6756,FALSE,NA
TRUE,0.4596,FALSE,NA
TRUE,0.448,FALSE,NA
TRUE,0.5505,FALSE,NA
TRUE,0.4356,FALSE,NA
TRUE,0.5362,FALSE,NA
TRUE,0.4056,FALSE,NA
TRUE,0.5672,FALSE,NA
TRUE,0.4674,FALSE,NA
TRUE,0.4263,FALSE,NA
TRUE,0.5887,FALSE,NA
TRUE,0.4575,FALSE,NA
TRUE,0.5083,FALSE,NA
TRUE,0.5257,FALSE,NA
TRUE,0.6078,FALSE,NA
TRUE,0.4528,FALSE,NA
TRUE,0.4665,FALSE,NA
TRUE,0.4622,FALSE,NA
TRUE,0.5523,FALSE,NA
TRUE,0.4692,FALSE,NA
TRUE,0.4225,FALSE,NA
TRUE,0.5651,FALSE,NA
TRUE,0.464,FALSE,NA
TRUE,0.7933,FALSE,NA
TRUE,0.5695,FALSE,NA
TRUE,0.5689,FALSE,NA
TRUE,0.4259,FALSE,NA
FALSE,0.4712,FALSE,NA
TRUE,0.5538,FALSE,NA
TRUE,0.4787,FALSE,NA
TRUE,0.3996,FALSE,NA
TRUE,0.4065,FALSE,NA
TRUE,0.747,FALSE,NA
TRUE,0.6536,FALSE,NA
TRUE,0.3984,FALSE,NA
TRUE,0.4438,FALSE,NA
TRUE,0.6462,FALSE,NA
TRUE,0.5411,FALSE,NA
TRUE,0.4553,FALSE,NA
FALSE,0.4543,FALSE,NA
TRUE,0.5504,FALSE,NA
TRUE,0.4867,FALSE,NA
TRUE,0.3854,FALSE,NA
TRUE,0.4193,FALSE,NA
TRUE,0.5969,FALSE,NA
TRUE,0.3983,FALSE,NA
FALSE,0.5588,FALSE,NA
TRUE,0.6461,FALSE,NA
TRUE,0.4079,FALSE,NA
FALSE,0.4005,FALSE,NA
TRUE,0.4932,FALSE,NA
TRUE,0.4606,FALSE,NA
TRUE,0.4308,FALSE,NA
TRUE,0.3932,FALSE,NA
TRUE,0.5644,FALSE,NA
TRUE,0.487,FALSE,NA
TRUE,0.6256,FALSE,NA
TRUE,0.5906,FALSE,NA
TRUE,0.7913,FALSE,NA
TRUE,0.4405,FALSE,NA
TRUE,0.5998,FALSE,NA
TRUE,0.5222,FALSE,NA
FALSE,0.699,FALSE,NA
TRUE,0.4864,FALSE,NA
TRUE,0.4673,FALSE,NA
TRUE,0.8329,FALSE,NA
TRUE,0.4574,FALSE,NA
TRUE,0.44,FALSE,NA
TRUE,0.4032,FALSE,NA
TRUE,0.4489,FALSE,NA
TRUE,0.4306,FALSE,NA
TRUE,0.4981,FALSE,NA
TRUE,0.4901,FALSE,NA
FALSE,0.398,FALSE,NA
TRUE,0.4833,FALSE,NA
TRUE,0.4766,FALSE,NA
TRUE,0.4578,FALSE,NA
TRUE,0.4648,FALSE,NA
TRUE,0.6619,FALSE,NA
TRUE,0.4285,FALSE,NA
TRUE,0.4365,FALSE,NA
TRUE,0.4871,FALSE,NA
TRUE,0.3507,FALSE,NA
TRUE,0.673,FALSE,NA
TRUE,0.4485,FALSE,NA
TRUE,0.4546,FALSE,NA
TRUE,0.5251,FALSE,NA
TRUE,0.6319,FALSE,NA
TRUE,0.5106,FALSE,NA
TRUE,0.4631,FALSE,NA
TRUE,0.6145,FALSE,NA
TRUE,0.464,FALSE,NA
TRUE,0.5018,FALSE,NA
TRUE,0.5116,FALSE,NA
TRUE,0.6827,FALSE,NA
TRUE,0.4861,FALSE,NA
TRUE,0.5044,FALSE,NA
TRUE,0.4574,FALSE,NA
TRUE,0.5292,FALSE,NA
TRUE,0.9148,FALSE,NA
TRUE,0.4812,FALSE,NA
FALSE,0.4763,FALSE,NA
TRUE,0.6089,FALSE,NA
TRUE,0.4718,FALSE,NA
TRUE,0.8211,FALSE,NA
FALSE,0.4664,FALSE,NA
TRUE,0.4187,FALSE,NA
TRUE,0.4543,FALSE,NA
TRUE,0.5061,FALSE,NA
TRUE,0.4926,FALSE,NA
TRUE,0.6201,FALSE,NA
TRUE,0.4934,FALSE,NA
TRUE,0.4446,FALSE,NA
TRUE,0.4558,FALSE,NA
TRUE,0.4689,FALSE,NA
FALSE,0.4466,FALSE,NA
TRUE,0.848,FALSE,NA
TRUE,0.4948,FALSE,NA
TRUE,0.5298,FALSE,NA
TRUE,0.6572,FALSE,NA
TRUE,0.3956,FALSE,NA
TRUE,0.4492,FALSE,NA
TRUE,0.4232,FALSE,NA
FALSE,0.5025,FALSE,NA
TRUE,0.7357,FALSE,NA
TRUE,0.7582,FALSE,NA
TRUE,0.4677,FALSE,NA
TRUE,0.4686,FALSE,NA
TRUE,0.691,FALSE,NA
TRUE,0.6817,FALSE,NA
TRUE,0.478,FALSE,NA
TRUE,0.4564,FALSE,NA
TRUE,0.4321,FALSE,NA
TRUE,0.4567,FALSE,NA
TRUE,0.4274,FALSE,NA
TRUE,0.4991,FALSE,NA
TRUE,0.394,FALSE,NA
TRUE,0.6048,FALSE,NA
TRUE,0.403,FALSE,NA
TRUE,0.4179,FALSE,NA
TRUE,0.6184,FALSE,NA
TRUE,0.5278,FALSE,NA
TRUE,0.501,FALSE,NA
TRUE,0.4464,FALSE,NA
TRUE,0.6879,FALSE,NA
TRUE,0.5079,FALSE,NA
TRUE,0.44,FALSE,NA
TRUE,0.4359,FALSE,NA
TRUE,0.4816,FALSE,NA
TRUE,0.6483,FALSE,NA
TRUE,0.4633,FALSE,NA
TRUE,0.4504,FALSE,NA
TRUE,0.4127,FALSE,NA
TRUE,0.4544,FALSE,NA
TRUE,0.4489,FALSE,NA
TRUE,0.4516,FALSE,NA
TRUE,0.5149,FALSE,NA
TRUE,0.4256,FALSE,NA
TRUE,0.7772,FALSE,NA
TRUE,0.3787,FALSE,NA
TRUE,0.5391,FALSE,NA
TRUE,0.4965,FALSE,NA
TRUE,0.4094,FALSE,NA
TRUE,0.4396,FALSE,NA
TRUE,0.3976,FALSE,NA
TRUE,0.4935,FALSE,NA
FALSE,0.4164,FALSE,NA
TRUE,0.4479,FALSE,NA
TRUE,0.4526,FALSE,NA
TRUE,0.445,FALSE,NA
TRUE,0.7296,FALSE,NA
TRUE,0.6345,FALSE,NA
TRUE,0.5365,FALSE,NA
TRUE,0.5413,FALSE,NA
FALSE,0.4356,FALSE,NA
TRUE,0.7188,FALSE,NA
TRUE,0.6071,FALSE,NA
TRUE,0.4493,FALSE,NA
TRUE,0.5832,FALSE,NA
TRUE,0.4416,FALSE,NA
TRUE,0.4084,FALSE,NA
TRUE,0.5454,FALSE,NA
TRUE,0.4406,FALSE,NA
TRUE,0.5365,FALSE,NA
TRUE,0.491,FALSE,NA
TRUE,0.6667,FALSE,NA
TRUE,0.4366,FALSE,NA
TRUE,0.4237,FALSE,NA
TRUE,0.4766,FALSE,NA
TRUE,0.4953,FALSE,NA
TRUE,0.5424,FALSE,NA
TRUE,0.4052,FALSE,NA
TRUE,0.5716,FALSE,NA
TRUE,0.4336,FALSE,NA
TRUE,0.4604,FALSE,NA
TRUE,0.4953,FALSE,NA
TRUE,0.4237,FALSE,NA
TRUE,0.4417,FALSE,NA
TRUE,0.5615,FALSE,NA
TRUE,0.4708,FALSE,NA
TRUE,0.4999,FALSE,NA
TRUE,0.6926,FALSE,NA
TRUE,0.4769,FALSE,NA
TRUE,0.3894,FALSE,NA
TRUE,0.5012,FALSE,NA
TRUE,0.5983,FALSE,NA
TRUE,0.3836,FALSE,NA
TRUE,0.5233,FALSE,NA
FALSE,0.4313,FALSE,NA
TRUE,0.6731,FALSE,NA
TRUE,0.4976,FALSE,NA
TRUE,0.5223,FALSE,NA
TRUE,0.8355,FALSE,NA
TRUE,0.4925,FALSE,NA
TRUE,0.4612,FALSE,NA
TRUE,0.3955,FALSE,NA
TRUE,0.406,FALSE,NA
TRUE,0.5067,FALSE,NA
TRUE,0.5263,FALSE,NA
TRUE,0.4137,FALSE,NA
TRUE,0.4828,FALSE,NA
TRUE,0.4108,FALSE,NA
FALSE,0.4965,FALSE,NA
TRUE,0.5738,FALSE,NA
TRUE,0.6185,FALSE,NA
TRUE,0.4104,FALSE,NA
TRUE,0.6542,FALSE,NA
TRUE,0.5918,FALSE,NA
TRUE,0.4014,FALSE,NA
TRUE,0.6076,FALSE,NA
TRUE,0.421,FALSE,NA
TRUE,0.4001,FALSE,NA
TRUE,0.4869,FALSE,NA
TRUE,0.501,FALSE,NA
TRUE,0.5268,FALSE,NA
TRUE,0.4534,FALSE,NA
TRUE,0.3899,FALSE,NA
TRUE,0.4895,FALSE,NA
TRUE,0.6079,FALSE,NA
FALSE,0.4458,FALSE,NA
TRUE,0.4943,FALSE,NA
FALSE,0.4745,FALSE,NA
TRUE,0.6244,FALSE,NA
TRUE,0.4564,FALSE,NA
FALSE,0.4953,FALSE,NA
TRUE,0.4402,FALSE,NA
TRUE,0.4884,FALSE,NA
TRUE,0.49,FALSE,NA
TRUE,0.4635,FALSE,NA
FALSE,0.4253,FALSE,NA
TRUE,0.6123,FALSE,NA
TRUE,0.4682,FALSE,NA
TRUE,0.6206,FALSE,NA
TRUE,0.4883,FALSE,NA
TRUE,0.5245,FALSE,NA
TRUE,0.4771,FALSE,NA
TRUE,0.5278,FALSE,NA
TRUE,0.5658,FALSE,NA
TRUE,0.5568,FALSE,NA
TRUE,0.8341,FALSE,NA
TRUE,0.4759,FALSE,NA
TRUE,0.6125,FALSE,NA
TRUE,0.4771,FALSE,NA
TRUE,0.4719,FALSE,NA
TRUE,0.5475,FALSE,NA
TRUE,0.3615,FALSE,NA
TRUE,0.4277,FALSE,NA
TRUE,0.4271,FALSE,NA
TRUE,0.5267,FALSE,NA
TRUE,0.4023,FALSE,NA
TRUE,0.585,FALSE,NA
TRUE,0.4693,FALSE,NA
TRUE,0.3934,FALSE,NA
TRUE,0.4597,FALSE,NA
TRUE,0.5308,FALSE,NA
TRUE,0.6876,FALSE,NA
TRUE,0.401,FALSE,NA
TRUE,0.5979,FALSE,NA
TRUE,0.4805,FALSE,NA
TRUE,0.8276,FALSE,NA
TRUE,0.8712,FALSE,NA
TRUE,0.4748,FALSE,NA
TRUE,0.4216,FALSE,NA
TRUE,0.484,FALSE,NA
TRUE,0.464,FALSE,NA
TRUE,0.3935,FALSE,NA
TRUE,0.6332,FALSE,NA
TRUE,0.4389,FALSE,NA
FALSE,0.398,FALSE,NA
TRUE,0.479,FALSE,NA
TRUE,0.4379,FALSE,NA
TRUE,0.4789,FALSE,NA
TRUE,0.4162,FALSE,NA
TRUE,0.4679,FALSE,NA
TRUE,1.0289,FALSE,NA
FALSE,0.4287,FALSE,NA
TRUE,0.4296,FALSE,NA
TRUE,0.3341,FALSE,NA
TRUE,0.4721,FALSE,NA
TRUE,0.5151,FALSE,NA
TRUE,0.4738,FALSE,NA
TRUE,0.6153,FALSE,NA
TRUE,0.5431,FALSE,NA
TRUE,0.3439,FALSE,NA
TRUE,0.3837,FALSE,NA
TRUE,0.4004,FALSE,NA
TRUE,0.4527,FALSE,NA
TRUE,0.3858,FALSE,NA
TRUE,0.4236,FALSE,NA
TRUE,0.443,FALSE,NA
TRUE,0.4935,FALSE,NA
TRUE,0.3897,FALSE,NA
TRUE,0.5197,FALSE,NA
TRUE,0.3716,FALSE,NA
TRUE,0.479,FALSE,NA
FALSE,0.6646,FALSE,NA
TRUE,0.4662,FALSE,NA
TRUE,0.4197,FALSE,NA
TRUE,0.4631,FALSE,NA
FALSE,0.3782,FALSE,NA
TRUE,0.8467,FALSE,NA
TRUE,0.4114,FALSE,NA
FALSE,0.4312,FALSE,NA
TRUE,0.6151,FALSE,NA
TRUE,0.4135,FALSE,NA
TRUE,0.4157,FALSE,NA
TRUE,0.5816,FALSE,NA
TRUE,0.5123,FALSE,NA
TRUE,0.468,FALSE,NA
TRUE,0.4824,FALSE,NA
TRUE,0.4602,FALSE,NA
TRUE,0.4808,FALSE,NA
TRUE,0.4577,FALSE,NA
TRUE,0.5401,FALSE,NA
TRUE,0.3971,FALSE,NA
TRUE,0.4654,FALSE,NA
TRUE,0.4378,FALSE,NA
TRUE,0.3873,FALSE,NA
TRUE,0.5578,FALSE,NA
TRUE,0.5744,FALSE,NA
TRUE,0.3806,FALSE,NA
FALSE,0.4351,FALSE,NA
TRUE,0.5458,FALSE,NA
TRUE,0.4785,FALSE,NA
TRUE,0.435,FALSE,NA
TRUE,0.5117,FALSE,NA
TRUE,0.4625,FALSE,NA
TRUE,0.408,FALSE,NA
TRUE,0.4113,FALSE,NA
TRUE,0.4497,FALSE,NA
TRUE,0.5495,FALSE,NA
TRUE,0.5474,FALSE,NA
TRUE,0.6655,FALSE,NA
TRUE,0.4354,FALSE,NA
TRUE,0.3854,FALSE,NA
TRUE,0.4195,FALSE,NA
TRUE,0.5246,FALSE,NA
TRUE,0.4541,FALSE,NA
TRUE,0.3948,FALSE,NA
TRUE,0.3673,FALSE,NA
TRUE,0.5693,FALSE,NA
TRUE,0.388,FALSE,NA
TRUE,0.4452,FALSE,NA
FALSE,0.6105,FALSE,NA
TRUE,0.4325,FALSE,NA
TRUE,0.4445,FALSE,NA
TRUE,0.9742,FALSE,NA
TRUE,0.555,FALSE,NA
TRUE,0.3794,FALSE,NA
TRUE,0.5529,FALSE,NA
TRUE,0.7726,FALSE,NA
TRUE,0.4589,FALSE,NA
TRUE,0.4132,FALSE,NA
TRUE,0.3716,FALSE,NA
TRUE,0.4585,FALSE,NA
FALSE,0.5009,FALSE,NA
TRUE,0.7002,FALSE,NA
TRUE,0.3775,FALSE,NA
TRUE,0.4553,FALSE,NA
TRUE,0.4443,FALSE,NA
TRUE,0.4141,FALSE,NA
TRUE,0.42,FALSE,NA
TRUE,0.4525,FALSE,NA
TRUE,0.4877,FALSE,NA
TRUE,0.4071,FALSE,NA
TRUE,0.4748,FALSE,NA
TRUE,0.3805,FALSE,NA
TRUE,0.4904,FALSE,NA
TRUE,0.3509,FALSE,NA
TRUE,0.4138,FALSE,NA
TRUE,0.4944,FALSE,NA
FALSE,0.4057,FALSE,NA
TRUE,0.412,FALSE,NA
TRUE,0.5582,FALSE,NA
TRUE,0.3845,FALSE,NA
TRUE,0.4041,FALSE,NA
TRUE,0.4327,FALSE,NA
TRUE,0.4715,FALSE,NA
TRUE,0.4822,FALSE,NA
TRUE,0.4482,FALSE,NA
TRUE,0.443,FALSE,NA
TRUE,0.4841,FALSE,NA
TRUE,0.6583,FALSE,NA
TRUE,0.4059,FALSE,NA
TRUE,0.4946,FALSE,NA
TRUE,0.5276,FALSE,NA
TRUE,0.4948,FALSE,NA
TRUE,0.3576,FALSE,NA
TRUE,0.4449,FALSE,NA
TRUE,0.4835,FALSE,NA
TRUE,0.4654,FALSE,NA
TRUE,0.5113,FALSE,NA
TRUE,0.4461,FALSE,NA
TRUE,0.4389,FALSE,NA
TRUE,0.3873,FALSE,NA
TRUE,0.6277,FALSE,NA
TRUE,0.3786,FALSE,NA
TRUE,0.4186,FALSE,NA
TRUE,0.4781,FALSE,NA
TRUE,0.4085,FALSE,NA
TRUE,0.3754,FALSE,NA
TRUE,0.4893,FALSE,NA
TRUE,0.3838,FALSE,NA
TRUE,0.4332,FALSE,NA
TRUE,0.4373,FALSE,NA
TRUE,0.4433,FALSE,NA
TRUE,0.4121,FALSE,NA
TRUE,0.4341,FALSE,NA
TRUE,0.4369,FALSE,NA
TRUE,0.4243,FALSE,NA
TRUE,0.5102,FALSE,NA
TRUE,0.4251,FALSE,NA
TRUE,0.3801,FALSE,NA
TRUE,0.3942,FALSE,NA
TRUE,0.4141,FALSE,NA
FALSE,0.464,FALSE,NA
TRUE,0.5024,FALSE,NA
TRUE,0.3947,FALSE,NA
TRUE,0.6017,FALSE,NA
FALSE,0.3879,FALSE,NA
TRUE,0.5131,FALSE,NA
TRUE,0.6231,FALSE,NA
TRUE,0.4894,FALSE,NA
TRUE,0.5223,FALSE,NA
TRUE,0.3601,FALSE,NA
TRUE,0.8069,FALSE,NA
TRUE,0.7473,FALSE,NA
TRUE,0.4415,FALSE,NA
TRUE,0.4243,FALSE,NA
TRUE,0.6273,FALSE,NA
TRUE,0.4079,FALSE,NA
TRUE,0.5414,FALSE,NA
TRUE,0.3701,FALSE,NA
FALSE,0.3725,FALSE,NA
FALSE,0.7026,FALSE,NA
TRUE,0.7398,FALSE,NA
TRUE,0.4038,FALSE,NA
TRUE,0.8553,FALSE,NA
TRUE,0.558,FALSE,NA
FALSE,0.3595,FALSE,NA
TRUE,0.4783,FALSE,NA
TRUE,0.7038,FALSE,NA
TRUE,0.4538,FALSE,NA
TRUE,0.4248,FALSE,NA
TRUE,0.5587,FALSE,NA
TRUE,0.5218,FALSE,NA
TRUE,0.401,FALSE,NA
FALSE,0.4238,FALSE,NA
TRUE,0.4229,FALSE,NA
TRUE,0.5117,FALSE,NA
TRUE,0.3585,FALSE,NA
TRUE,0.3319,FALSE,NA
TRUE,0.4747,FALSE,NA
TRUE,0.411,FALSE,NA
TRUE,0.4991,FALSE,NA
TRUE,0.3707,FALSE,NA
TRUE,0.4464,FALSE,NA
TRUE,0.5138,FALSE,NA
TRUE,0.4726,FALSE,NA
TRUE,0.4234,FALSE,NA
TRUE,0.436,FALSE,NA
TRUE,0.4153,FALSE,NA
FALSE,0.4273,FALSE,NA
TRUE,0.4768,FALSE,NA
TRUE,0.4311,FALSE,NA
TRUE,0.7407,FALSE,NA
TRUE,0.4297,FALSE,NA
TRUE,0.4909,FALSE,NA
TRUE,0.4442,FALSE,NA
TRUE,0.5467,FALSE,NA
TRUE,0.5081,FALSE,NA
FALSE,0.4116,FALSE,NA
TRUE,0.5711,FALSE,NA
TRUE,0.4898,FALSE,NA
TRUE,0.432,FALSE,NA
TRUE,0.6049,FALSE,NA
TRUE,0.4428,FALSE,NA
TRUE,0.6432,FALSE,NA
TRUE,0.4018,FALSE,NA
TRUE,0.3968,FALSE,NA
TRUE,0.6557,FALSE,NA
TRUE,0.4763,FALSE,NA
TRUE,0.3911,FALSE,NA
TRUE,0.4495,FALSE,NA
FALSE,0.5719,FALSE,NA
TRUE,0.4023,FALSE,NA
TRUE,0.6198,FALSE,NA
TRUE,0.3787,FALSE,NA
TRUE,0.6182,FALSE,NA
TRUE,0.4617,FALSE,NA
TRUE,0.4323,FALSE,NA
TRUE,0.3918,FALSE,NA
TRUE,0.4126,FALSE,NA
TRUE,0.4126,FALSE,NA
TRUE,0.3781,FALSE,NA
TRUE,0.6264,FALSE,NA
TRUE,0.4877,FALSE,NA
TRUE,0.3796,FALSE,NA
TRUE,0.4255,FALSE,NA
TRUE,0.4366,FALSE,NA
TRUE,0.4302,FALSE,NA
TRUE,0.4075,FALSE,NA
TRUE,0.5489,FALSE,NA
TRUE,0.5184,FALSE,NA
TRUE,0.4523,FALSE,NA
FALSE,0.3972,FALSE,NA
TRUE,0.4925,FALSE,NA
TRUE,0.513,FALSE,NA
TRUE,0.62,FALSE,NA
TRUE,0.4272,FALSE,NA
FALSE,0.559,FALSE,NA
TRUE,0.6873,FALSE,NA
TRUE,0.5435,FALSE,NA
TRUE,0.5707,FALSE,NA
TRUE,0.439,FALSE,NA
TRUE,0.4715,FALSE,NA
TRUE,0.4936,FALSE,NA
TRUE,0.3815,FALSE,NA
TRUE,0.5413,FALSE,NA
TRUE,0.6547,FALSE,NA
TRUE,0.6512,FALSE,NA
TRUE,0.6067,FALSE,NA
TRUE,0.45,FALSE,NA
TRUE,0.4336,FALSE,NA
TRUE,0.6135,FALSE,NA
TRUE,0.4277,FALSE,NA
TRUE,0.4421,FALSE,NA
TRUE,0.4672,FALSE,NA
TRUE,0.3953,FALSE,NA
TRUE,0.451,FALSE,NA
TRUE,0.5225,FALSE,NA
TRUE,0.453,FALSE,NA
TRUE,0.4602,FALSE,NA
TRUE,0.4056,FALSE,NA
TRUE,0.4254,FALSE,NA
TRUE,0.405,FALSE,NA
TRUE,0.493,FALSE,NA
TRUE,0.8255,FALSE,NA
TRUE,0.4313,FALSE,NA
TRUE,0.4432,FALSE,NA
TRUE,0.4199,FALSE,NA
TRUE,0.9166,FALSE,NA
TRUE,0.6749,FALSE,NA
TRUE,0.5027,FALSE,NA
TRUE,0.5633,FALSE,NA
TRUE,0.5148,FALSE,NA
TRUE,0.5527,FALSE,NA
TRUE,0.4276,FALSE,NA
TRUE,0.7574,FALSE,NA
TRUE,0.4215,FALSE,NA
FALSE,0.4343,FALSE,NA
TRUE,0.4213,FALSE,NA
TRUE,0.5043,FALSE,NA
TRUE,0.4958,FALSE,NA
TRUE,0.38,FALSE,NA
TRUE,0.7159,FALSE,NA
TRUE,0.4229,FALSE,NA
FALSE,0.4228,FALSE,NA
TRUE,0.4368,FALSE,NA
TRUE,0.4389,FALSE,NA
TRUE,0.4005,FALSE,NA
TRUE,0.4651,FALSE,NA
TRUE,0.4489,FALSE,NA
TRUE,0.5095,FALSE,NA
TRUE,0.418,FALSE,NA
TRUE,0.5508,FALSE,NA
TRUE,0.4277,FALSE,NA
TRUE,0.4433,FALSE,NA
TRUE,0.3783,FALSE,NA
TRUE,0.4008,FALSE,NA
FALSE,0.443,FALSE,NA
FALSE,0.4072,FALSE,NA
TRUE,1.0203,FALSE,NA
FALSE,0.4264,FALSE,NA
TRUE,0.4614,FALSE,NA
TRUE,0.6617,FALSE,NA
TRUE,0.4746,FALSE,NA
TRUE,0.478,FALSE,NA
TRUE,0.5085,FALSE,NA
TRUE,0.4748,FALSE,NA
FALSE,0.5776,FALSE,NA
FALSE,0.5493,FALSE,NA
TRUE,0.4609,FALSE,NA
TRUE,0.4931,FALSE,NA
TRUE,0.3994,FALSE,NA
TRUE,0.4598,FALSE,NA
TRUE,0.4861,FALSE,NA
TRUE,0.4809,FALSE,NA
TRUE,0.4401,FALSE,NA
TRUE,0.4257,FALSE,NA
TRUE,0.5894,FALSE,NA
TRUE,0.4371,FALSE,NA
TRUE,0.4121,FALSE,NA
TRUE,0.4295,FALSE,NA
TRUE,0.4429,FALSE,NA
TRUE,0.3994,FALSE,NA
TRUE,0.4393,FALSE,NA
TRUE,0.4674,FALSE,NA
TRUE,0.4713,FALSE,NA
TRUE,0.4489,FALSE,NA
TRUE,0.5077,FALSE,NA
TRUE,0.5003,FALSE,NA
TRUE,0.5321,FALSE,NA
TRUE,0.4856,FALSE,NA
TRUE,0.6305,FALSE,NA
TRUE,0.6207,FALSE,NA
TRUE,0.4844,FALSE,NA
TRUE,0.3941,FALSE,NA
TRUE,0.4579,FALSE,NA
TRUE,0.4395,FALSE,NA
TRUE,0.445,FALSE,NA
TRUE,0.4233,FALSE,NA
FALSE,0.4633,FALSE,NA
TRUE,0.5453,FALSE,NA
TRUE,0.5425,FALSE,NA
TRUE,0.4798,FALSE,NA
TRUE,0.4385,FALSE,NA
TRUE,0.4267,FALSE,NA
TRUE,0.5478,FALSE,NA
TRUE,0.5577,FALSE,NA
TRUE,0.6873,FALSE,NA
TRUE,0.504,FALSE,NA
TRUE,0.5141,FALSE,NA
FALSE,0.4136,FALSE,NA
TRUE,0.5642,FALSE,NA
TRUE,0.4549,FALSE,NA
TRUE,0.462,FALSE,NA
TRUE,0.4681,FALSE,NA
TRUE,0.5591,FALSE,NA
TRUE,0.7108,FALSE,NA
TRUE,0.5313,FALSE,NA
TRUE,0.663,FALSE,NA
TRUE,0.435,FALSE,NA
TRUE,0.4375,FALSE,NA
TRUE,0.5079,FALSE,NA
TRUE,0.569,FALSE,NA
TRUE,0.4282,FALSE,NA
TRUE,0.4697,FALSE,NA
TRUE,0.5256,FALSE,NA
TRUE,0.4705,FALSE,NA
TRUE,0.6312,FALSE,NA
TRUE,0.5566,FALSE,NA
TRUE,0.4492,FALSE,NA
FALSE,0.4055,FALSE,NA
TRUE,0.7123,FALSE,NA
TRUE,0.625,FALSE,NA
TRUE,0.654,FALSE,NA
TRUE,0.4866,FALSE,NA
TRUE,0.451,FALSE,NA
TRUE,0.6173,FALSE,NA
TRUE,0.4363,FALSE,NA
TRUE,0.4771,FALSE,NA
TRUE,0.5035,FALSE,NA
TRUE,0.4691,FALSE,NA
TRUE,0.4481,FALSE,NA
TRUE,0.4657,FALSE,NA
TRUE,0.5249,FALSE,NA
TRUE,0.4422,FALSE,NA
FALSE,0.3636,FALSE,NA
TRUE,0.4157,FALSE,NA
TRUE,0.507,FALSE,NA
TRUE,0.4503,FALSE,NA
FALSE,0.389,FALSE,NA
TRUE,0.4537,FALSE,NA
FALSE,0.4479,FALSE,NA
TRUE,0.6636,FALSE,NA
TRUE,0.5045,FALSE,NA
TRUE,0.6613,FALSE,NA
TRUE,0.4283,FALSE,NA
TRUE,0.4583,FALSE,NA
TRUE,0.4784,FALSE,NA
TRUE,0.5224,FALSE,NA
FALSE,0.4385,FALSE,NA
TRUE,0.4921,FALSE,NA
TRUE,0.4851,FALSE,NA
FALSE,0.4424,FALSE,NA
TRUE,0.5041,FALSE,NA
TRUE,0.7587,FALSE,NA
TRUE,0.4263,FALSE,NA
TRUE,0.4749,FALSE,NA
TRUE,0.4315,FALSE,NA
TRUE,0.4233,FALSE,NA
TRUE,0.4435,FALSE,NA
TRUE,0.4343,FALSE,NA
TRUE,0.4864,FALSE,NA
TRUE,0.3946,FALSE,NA
TRUE,0.4169,FALSE,NA
TRUE,0.4126,FALSE,NA
FALSE,0.3693,FALSE,NA
TRUE,0.7283,FALSE,NA
TRUE,0.5725,FALSE,NA
TRUE,0.4183,FALSE,NA
TRUE,0.4015,FALSE,NA
FALSE,0.4811,FALSE,NA
TRUE,0.4686,FALSE,NA
TRUE,0.381,FALSE,NA
TRUE,0.6368,FALSE,NA
TRUE,0.5745,FALSE,NA
TRUE,0.5354,FALSE,NA
TRUE,0.4562,FALSE,NA
TRUE,0.4848,FALSE,NA
TRUE,0.4922,FALSE,NA
TRUE,0.3863,FALSE,NA
TRUE,0.5531,FALSE,NA
TRUE,0.4916,FALSE,NA
TRUE,0.4989,FALSE,NA
TRUE,0.4422,FALSE,NA
TRUE,0.471,FALSE,NA
TRUE,0.4431,FALSE,NA
TRUE,0.4074,FALSE,NA
TRUE,0.4825,FALSE,NA
TRUE,0.6385,FALSE,NA
TRUE,0.4683,FALSE,NA
TRUE,0.4347,FALSE,NA
TRUE,0.4908,FALSE,NA
TRUE,0.5216,FALSE,NA
TRUE,0.4371,FALSE,NA
TRUE,0.4099,FALSE,NA
TRUE,0.436,FALSE,NA
TRUE,0.6001,FALSE,NA
TRUE,0.5151,FALSE,NA
TRUE,0.4451,FALSE,NA
TRUE,0.6143,FALSE,NA
TRUE,0.4142,FALSE,NA
TRUE,0.6122,FALSE,NA
TRUE,0.4148,FALSE,NA
TRUE,0.4208,FALSE,NA
TRUE,0.4144,FALSE,NA
TRUE,0.4539,FALSE,NA
TRUE,0.4353,FALSE,NA
TRUE,0.5459,FALSE,NA
TRUE,0.4592,FALSE,NA
TRUE,0.4307,FALSE,NA
TRUE,0.4158,FALSE,NA
TRUE,0.4374,FALSE,NA
TRUE,0.5378,FALSE,NA
TRUE,0.9876,FALSE,NA
TRUE,0.4176,FALSE,NA
TRUE,0.4781,FALSE,NA
TRUE,0.4493,FALSE,NA
TRUE,0.4726,FALSE,NA
TRUE,0.4828,FALSE,NA
TRUE,0.4099,FALSE,NA
TRUE,0.3922,FALSE,NA
TRUE,0.4607,FALSE,NA
TRUE,0.5969,FALSE,NA
TRUE,0.4568,FALSE,NA
TRUE,0.603,FALSE,NA
TRUE,0.61,FALSE,NA
TRUE,0.3726,FALSE,NA
